round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,first_neuron
100,0.5403711568741572,0.7402597665786743,0.5217803090733165,0.74348956,relu,10,12
100,0.5453623519057319,0.7272727489471436,0.49124507311110693,0.77734375,relu,10,24
100,0.53535144463246,0.7489177584648132,0.5290824569140872,0.75651044,relu,20,12
100,0.5488543022762645,0.7445887327194214,0.5310085061937571,0.7369792,relu,20,24
100,0.5553942565278057,0.709956705570221,0.49390504839054,0.7552083,elu,10,12
100,0.5042530130514334,0.7532467246055603,0.47061294185308117,0.77473956,elu,10,24
100,0.5798411242889635,0.7142857313156128,0.5164010405230025,0.74348956,elu,20,12
100,0.6411006316478118,0.7186146974563599,0.49889290798455477,0.7526042,elu,20,24
